word,count,portion
hank,11,0.00017776915866705452
folks,11,0.00017776915866705452
hangover,11,0.00017776915866705452
trees,11,0.00017776915866705452
sister,10,0.00016160832606095866
lying,10,0.00016160832606095866
fixin,10,0.00016160832606095866
shawty,10,0.00016160832606095866
backroads,10,0.00016160832606095866
daddys,10,0.00016160832606095866
fishin,10,0.00016160832606095866
shakin,10,0.00016160832606095866
pickup,10,0.00016160832606095866
glory,10,0.00016160832606095866
bare,10,0.00016160832606095866
noise,10,0.00016160832606095866
streets,10,0.00016160832606095866
build,10,0.00016160832606095866
locked,10,0.00016160832606095866
nobodys,10,0.00016160832606095866
tires,10,0.00016160832606095866
magic,10,0.00016160832606095866
wouldve,10,0.00016160832606095866
win,10,0.00016160832606095866
medication,10,0.00016160832606095866
monday,10,0.00016160832606095866
control,10,0.00016160832606095866
closed,10,0.00016160832606095866
threw,10,0.00016160832606095866
stone,10,0.00016160832606095866
minimum,10,0.00016160832606095866
di,10,0.00016160832606095866
weeks,10,0.00016160832606095866
climb,10,0.00016160832606095866
written,10,0.00016160832606095866
90s,10,0.00016160832606095866
tattoo,10,0.00016160832606095866
moves,10,0.00016160832606095866
sight,10,0.00016160832606095866
movin,10,0.00016160832606095866
pickin,10,0.00016160832606095866
summers,10,0.00016160832606095866
tip,10,0.00016160832606095866
lightning,10,0.00016160832606095866
dum,10,0.00016160832606095866
wage,10,0.00016160832606095866
creek,10,0.00016160832606095866
breaking,10,0.00016160832606095866
tough,10,0.00016160832606095866
stage,10,0.00016160832606095866
blues,10,0.00016160832606095866
guitars,10,0.00016160832606095866
problems,10,0.00016160832606095866
lies,10,0.00016160832606095866
bound,10,0.00016160832606095866
ha,10,0.00016160832606095866
cowboys,10,0.00016160832606095866
tall,10,0.00016160832606095866
instead,10,0.00016160832606095866
knee,10,0.00016160832606095866
reach,10,0.00016160832606095866
tan,10,0.00016160832606095866
history,10,0.00016160832606095866
dot,10,0.00016160832606095866
takin,10,0.00016160832606095866
settlin,10,0.00016160832606095866
prayer,10,0.00016160832606095866
snow,10,0.00016160832606095866
rush,10,0.00016160832606095866
hello,10,0.00016160832606095866
pretend,10,0.00016160832606095866
homesick,9,0.0001454474934548628
sleeping,9,0.0001454474934548628
imagine,9,0.0001454474934548628
shut,9,0.0001454474934548628
field,9,0.0001454474934548628
spinning,9,0.0001454474934548628
huh,9,0.0001454474934548628
fore,9,0.0001454474934548628
heavens,9,0.0001454474934548628
stories,9,0.0001454474934548628
sat,9,0.0001454474934548628
havent,9,0.0001454474934548628
sidewalk,9,0.0001454474934548628
shower,9,0.0001454474934548628
flame,9,0.0001454474934548628
headlights,9,0.0001454474934548628
singles,9,0.0001454474934548628
movie,9,0.0001454474934548628
painted,9,0.0001454474934548628
fault,9,0.0001454474934548628
shots,9,0.0001454474934548628
startin,9,0.0001454474934548628
shades,9,0.0001454474934548628
shake,9,0.0001454474934548628
prayin,9,0.0001454474934548628
longneck,9,0.0001454474934548628
losin,9,0.0001454474934548628
lover,9,0.0001454474934548628
everyones,9,0.0001454474934548628
starin,9,0.0001454474934548628
sees,9,0.0001454474934548628
drank,9,0.0001454474934548628
kid,9,0.0001454474934548628
drawl,9,0.0001454474934548628
kicked,9,0.0001454474934548628
kentucky,9,0.0001454474934548628
falls,9,0.0001454474934548628
putting,9,0.0001454474934548628
future,9,0.0001454474934548628
maybes,9,0.0001454474934548628
pay,9,0.0001454474934548628
july,9,0.0001454474934548628
pair,9,0.0001454474934548628
stole,9,0.0001454474934548628
john,9,0.0001454474934548628
joe,9,0.0001454474934548628
figure,9,0.0001454474934548628
faded,9,0.0001454474934548628
booth,9,0.0001454474934548628
won,9,0.0001454474934548628
cryin,9,0.0001454474934548628
worlds,9,0.0001454474934548628
burned,9,0.0001454474934548628
deal,9,0.0001454474934548628
towns,9,0.0001454474934548628
west,9,0.0001454474934548628
therell,9,0.0001454474934548628
bigger,9,0.0001454474934548628
aside,9,0.0001454474934548628
arent,9,0.0001454474934548628
wife,9,0.0001454474934548628
dangerous,9,0.0001454474934548628
yesterday,9,0.0001454474934548628
concrete,9,0.0001454474934548628
track,9,0.0001454474934548628
cars,9,0.0001454474934548628
crash,9,0.0001454474934548628
yea,9,0.0001454474934548628
suit,9,0.0001454474934548628
criminal,9,0.0001454474934548628
thunder,9,0.0001454474934548628
breaks,9,0.0001454474934548628
breeze,9,0.0001454474934548628
asked,9,0.0001454474934548628
attention,9,0.0001454474934548628
blows,9,0.0001454474934548628
dan,8,0.00012928666084876693
mhm,8,0.00012928666084876693
tea,8,0.00012928666084876693
happened,8,0.00012928666084876693
laid,8,0.00012928666084876693
conversation,8,0.00012928666084876693
callin,8,0.00012928666084876693
fan,8,0.00012928666084876693
santa,8,0.00012928666084876693
savin,8,0.00012928666084876693
drowned,8,0.00012928666084876693
dixie,8,0.00012928666084876693
messed,8,0.00012928666084876693
reading,8,0.00012928666084876693
dry,8,0.00012928666084876693
wanting,8,0.00012928666084876693
park,8,0.00012928666084876693
introduce,8,0.00012928666084876693
rays,8,0.00012928666084876693
named,8,0.00012928666084876693
breathing,8,0.00012928666084876693
plate,8,0.00012928666084876693
letter,8,0.00012928666084876693
hills,8,0.00012928666084876693
yellow,8,0.00012928666084876693
drippin,8,0.00012928666084876693
sweat,8,0.00012928666084876693
leather,8,0.00012928666084876693
hows,8,0.00012928666084876693
twice,8,0.00012928666084876693
learned,8,0.00012928666084876693
brother,8,0.00012928666084876693
tail,8,0.00012928666084876693
rumor,8,0.00012928666084876693
paid,8,0.00012928666084876693
weight,8,0.00012928666084876693
worse,8,0.00012928666084876693
lime,8,0.00012928666084876693
dressed,8,0.00012928666084876693
sold,8,0.00012928666084876693
misery,8,0.00012928666084876693
lipstick,8,0.00012928666084876693
bridge,8,0.00012928666084876693
homecoming,8,0.00012928666084876693
curve,8,0.00012928666084876693
cotton,8,0.00012928666084876693
tab,8,0.00012928666084876693
biggest,8,0.00012928666084876693
women,8,0.00012928666084876693
records,8,0.00012928666084876693
smell,8,0.00012928666084876693
bedroom,8,0.00012928666084876693
drowning,8,0.00012928666084876693
rains,8,0.00012928666084876693
grew,8,0.00012928666084876693
sucker,8,0.00012928666084876693
didn,8,0.00012928666084876693
tonks,8,0.00012928666084876693
luck,8,0.00012928666084876693
blew,8,0.00012928666084876693
set,8,0.00012928666084876693
flip,8,0.00012928666084876693
thatll,8,0.00012928666084876693
chevrolet,8,0.00012928666084876693
piece,8,0.00012928666084876693
floats,8,0.00012928666084876693
changing,8,0.00012928666084876693
tells,8,0.00012928666084876693
quarter,8,0.00012928666084876693
jump,8,0.00012928666084876693
shay,8,0.00012928666084876693
follow,8,0.00012928666084876693
pieces,8,0.00012928666084876693
plant,8,0.00012928666084876693
news,8,0.00012928666084876693
desperate,8,0.00012928666084876693
fingers,8,0.00012928666084876693
thirty,8,0.00012928666084876693
shouldnt,8,0.00012928666084876693
jail,8,0.00012928666084876693
itd,8,0.00012928666084876693
shows,8,0.00012928666084876693
choose,8,0.00012928666084876693
dip,8,0.00012928666084876693
text,8,0.00012928666084876693
case,8,0.00012928666084876693
loose,8,0.00012928666084876693
cigarettes,8,0.00012928666084876693
short,8,0.00012928666084876693
gasoline,8,0.00012928666084876693
wins,7,0.00011312582824267106
cherry,7,0.00011312582824267106
ahead,7,0.00011312582824267106
swore,7,0.00011312582824267106
football,7,0.00011312582824267106
worries,7,0.00011312582824267106
rope,7,0.00011312582824267106
bucks,7,0.00011312582824267106
wed,7,0.00011312582824267106
speakers,7,0.00011312582824267106
roof,7,0.00011312582824267106
east,7,0.00011312582824267106
levis,7,0.00011312582824267106
pulled,7,0.00011312582824267106
makeup,7,0.00011312582824267106
spark,7,0.00011312582824267106
mom,7,0.00011312582824267106
bullet,7,0.00011312582824267106
rocks,7,0.00011312582824267106
taken,7,0.00011312582824267106
wears,7,0.00011312582824267106
liar,7,0.00011312582824267106
ashley,7,0.00011312582824267106
clean,7,0.00011312582824267106
closin,7,0.00011312582824267106
cream,7,0.00011312582824267106
tails,7,0.00011312582824267106
scarlet,7,0.00011312582824267106
pop,7,0.00011312582824267106
tear,7,0.00011312582824267106
greener,7,0.00011312582824267106
lovers,7,0.00011312582824267106
fits,7,0.00011312582824267106
farther,7,0.00011312582824267106
colorado,7,0.00011312582824267106
paradise,7,0.00011312582824267106
fear,7,0.00011312582824267106
teams,7,0.00011312582824267106
sixteen,7,0.00011312582824267106
cheatin,7,0.00011312582824267106
skies,7,0.00011312582824267106
cash,7,0.00011312582824267106
longer,7,0.00011312582824267106
cares,7,0.00011312582824267106
finish,7,0.00011312582824267106
screen,7,0.00011312582824267106
parker,7,0.00011312582824267106
whispered,7,0.00011312582824267106
harder,7,0.00011312582824267106
seeing,7,0.00011312582824267106
fake,7,0.00011312582824267106
hat,7,0.00011312582824267106
everyday,7,0.00011312582824267106
ashes,7,0.00011312582824267106
signs,7,0.00011312582824267106
works,7,0.00011312582824267106
shame,7,0.00011312582824267106
glow,7,0.00011312582824267106
couldn,7,0.00011312582824267106
chances,7,0.00011312582824267106
having,7,0.00011312582824267106
buzzing,7,0.00011312582824267106
saddle,7,0.00011312582824267106
safe,7,0.00011312582824267106
floatin,7,0.00011312582824267106
angry,7,0.00011312582824267106
sin,7,0.00011312582824267106
coat,7,0.00011312582824267106
smilin,7,0.00011312582824267106
button,7,0.00011312582824267106
winning,7,0.00011312582824267106
dances,7,0.00011312582824267106
oak,7,0.00011312582824267106
youyou,7,0.00011312582824267106
dock,7,0.00011312582824267106
steady,7,0.00011312582824267106
stealin,7,0.00011312582824267106
bleachers,7,0.00011312582824267106
strangers,7,0.00011312582824267106
jumping,7,0.00011312582824267106
later,7,0.00011312582824267106
question,7,0.00011312582824267106
laughin,7,0.00011312582824267106
names,7,0.00011312582824267106
steps,7,0.00011312582824267106
nothings,7,0.00011312582824267106
ran,7,0.00011312582824267106
stupid,7,0.00011312582824267106
oclock,7,0.00011312582824267106
isnt,7,0.00011312582824267106
david,7,0.00011312582824267106
label,7,0.00011312582824267106
jim,7,0.00011312582824267106
hurts,7,0.00011312582824267106
died,7,0.00011312582824267106
mountain,7,0.00011312582824267106
stands,7,0.00011312582824267106
legends,7,0.00011312582824267106
40,7,0.00011312582824267106
blowin,7,0.00011312582824267106
keys,7,0.00011312582824267106
north,7,0.00011312582824267106
pulls,7,0.00011312582824267106
reasons,7,0.00011312582824267106
driving,7,0.00011312582824267106
pours,7,0.00011312582824267106
recognize,7,0.00011312582824267106
act,7,0.00011312582824267106
kinfolks,7,0.00011312582824267106
voice,7,0.00011312582824267106
blonde,7,0.00011312582824267106
dog,7,0.00011312582824267106
powder,7,0.00011312582824267106
apology,6,9.69649956365752e-05
raisin,6,9.69649956365752e-05
fills,6,9.69649956365752e-05
barely,6,9.69649956365752e-05
natural,6,9.69649956365752e-05
whyd,6,9.69649956365752e-05
gun,6,9.69649956365752e-05
answers,6,9.69649956365752e-05
daisies,6,9.69649956365752e-05
statue,6,9.69649956365752e-05
grows,6,9.69649956365752e-05
plus,6,9.69649956365752e-05
darkness,6,9.69649956365752e-05
growin,6,9.69649956365752e-05
company,6,9.69649956365752e-05
treat,6,9.69649956365752e-05
fightin,6,9.69649956365752e-05
island,6,9.69649956365752e-05
trail,6,9.69649956365752e-05
faster,6,9.69649956365752e-05
messin,6,9.69649956365752e-05
honest,6,9.69649956365752e-05
halfway,6,9.69649956365752e-05
read,6,9.69649956365752e-05
billion,6,9.69649956365752e-05
barrel,6,9.69649956365752e-05
darlin,6,9.69649956365752e-05
steel,6,9.69649956365752e-05
wheres,6,9.69649956365752e-05
stayed,6,9.69649956365752e-05
tracks,6,9.69649956365752e-05
bird,6,9.69649956365752e-05
disappear,6,9.69649956365752e-05
plastic,6,9.69649956365752e-05
fifth,6,9.69649956365752e-05
texas,6,9.69649956365752e-05
gray,6,9.69649956365752e-05
jacket,6,9.69649956365752e-05
keeping,6,9.69649956365752e-05
shatter,6,9.69649956365752e-05
givin,6,9.69649956365752e-05
june,6,9.69649956365752e-05
pie,6,9.69649956365752e-05
pearl,6,9.69649956365752e-05
willie,6,9.69649956365752e-05
sick,6,9.69649956365752e-05
forgive,6,9.69649956365752e-05
chicken,6,9.69649956365752e-05
ka,6,9.69649956365752e-05
forth,6,9.69649956365752e-05
windshield,6,9.69649956365752e-05
james,6,9.69649956365752e-05
asking,6,9.69649956365752e-05
bluebird,6,9.69649956365752e-05
asleep,6,9.69649956365752e-05
blink,6,9.69649956365752e-05
perfume,6,9.69649956365752e-05
throwing,6,9.69649956365752e-05
kickin,6,9.69649956365752e-05
shootin,6,9.69649956365752e-05
pew,6,9.69649956365752e-05
shoulda,6,9.69649956365752e-05
pullin,6,9.69649956365752e-05
theyve,6,9.69649956365752e-05
share,6,9.69649956365752e-05
cheats,6,9.69649956365752e-05
folded,6,9.69649956365752e-05
jean,6,9.69649956365752e-05
fit,6,9.69649956365752e-05
stool,6,9.69649956365752e-05
college,6,9.69649956365752e-05
secrets,6,9.69649956365752e-05
verse,6,9.69649956365752e-05
fame,6,9.69649956365752e-05
flashing,6,9.69649956365752e-05
sinner,6,9.69649956365752e-05
styrofoam,6,9.69649956365752e-05
center,6,9.69649956365752e-05
grabbed,6,9.69649956365752e-05
thanks,6,9.69649956365752e-05
theyd,6,9.69649956365752e-05
seventeen,6,9.69649956365752e-05
walking,6,9.69649956365752e-05
toes,6,9.69649956365752e-05
golden,6,9.69649956365752e-05
flow,6,9.69649956365752e-05
flowers,6,9.69649956365752e-05
cheap,6,9.69649956365752e-05
bobber,6,9.69649956365752e-05
judge,6,9.69649956365752e-05
cadillac,6,9.69649956365752e-05
orleans,6,9.69649956365752e-05
ching,6,9.69649956365752e-05
cruel,6,9.69649956365752e-05
mountains,6,9.69649956365752e-05
aa,6,9.69649956365752e-05
hittin,6,9.69649956365752e-05
cups,6,9.69649956365752e-05
restless,6,9.69649956365752e-05
yacht,6,9.69649956365752e-05
wore,6,9.69649956365752e-05
hoedown,6,9.69649956365752e-05
hopes,6,9.69649956365752e-05
square,6,9.69649956365752e-05
wood,6,9.69649956365752e-05
welcome,6,9.69649956365752e-05
brighter,6,9.69649956365752e-05
business,6,9.69649956365752e-05
downhome,6,9.69649956365752e-05
holds,6,9.69649956365752e-05
unless,6,9.69649956365752e-05
bulletproof,6,9.69649956365752e-05
covered,6,9.69649956365752e-05
box,6,9.69649956365752e-05
led,6,9.69649956365752e-05
houston,6,9.69649956365752e-05
brain,6,9.69649956365752e-05
type,6,9.69649956365752e-05
accent,6,9.69649956365752e-05
eighteen,6,9.69649956365752e-05
dreamin,6,9.69649956365752e-05
ended,6,9.69649956365752e-05
romeo,6,9.69649956365752e-05
highs,6,9.69649956365752e-05
hemi,6,9.69649956365752e-05
weather,6,9.69649956365752e-05
brought,6,9.69649956365752e-05
stain,6,9.69649956365752e-05
riding,6,9.69649956365752e-05
row,6,9.69649956365752e-05
belong,6,9.69649956365752e-05
beatin,6,9.69649956365752e-05
poured,6,9.69649956365752e-05
missed,6,9.69649956365752e-05
list,6,9.69649956365752e-05
bat,6,9.69649956365752e-05
legs,6,9.69649956365752e-05
doors,6,9.69649956365752e-05
millionaire,6,9.69649956365752e-05
rockin,6,9.69649956365752e-05
spins,6,9.69649956365752e-05
state,6,9.69649956365752e-05
breakup,6,9.69649956365752e-05
drum,6,9.69649956365752e-05
wrap,6,9.69649956365752e-05
fade,6,9.69649956365752e-05
weak,6,9.69649956365752e-05
tap,6,9.69649956365752e-05
redneck,6,9.69649956365752e-05
honestly,6,9.69649956365752e-05
lives,6,9.69649956365752e-05
inch,6,9.69649956365752e-05
copperhead,6,9.69649956365752e-05
hardwood,6,9.69649956365752e-05
point,6,9.69649956365752e-05
twist,6,9.69649956365752e-05
lettin,6,9.69649956365752e-05
smokes,6,9.69649956365752e-05
buzzin,6,9.69649956365752e-05
springs,6,9.69649956365752e-05
lately,6,9.69649956365752e-05
undivided,6,9.69649956365752e-05
bow,6,9.69649956365752e-05
drives,6,9.69649956365752e-05
letting,6,9.69649956365752e-05
hollywood,6,9.69649956365752e-05
shallow,5,8.080416303047933e-05
pines,5,8.080416303047933e-05
joy,5,8.080416303047933e-05
shaking,5,8.080416303047933e-05
shinin,5,8.080416303047933e-05
tide,5,8.080416303047933e-05
throwin,5,8.080416303047933e-05
ticket,5,8.080416303047933e-05
unforgettable,5,8.080416303047933e-05
toe,5,8.080416303047933e-05
bend,5,8.080416303047933e-05
keeper,5,8.080416303047933e-05
lied,5,8.080416303047933e-05
luxury,5,8.080416303047933e-05
goodness,5,8.080416303047933e-05
quite,5,8.080416303047933e-05
walks,5,8.080416303047933e-05
join,5,8.080416303047933e-05
questions,5,8.080416303047933e-05
hitting,5,8.080416303047933e-05
main,5,8.080416303047933e-05
ways,5,8.080416303047933e-05
chords,5,8.080416303047933e-05
hopin,5,8.080416303047933e-05
willin,5,8.080416303047933e-05
pushing,5,8.080416303047933e-05
hoping,5,8.080416303047933e-05
shook,5,8.080416303047933e-05
brooks,5,8.080416303047933e-05
toll,5,8.080416303047933e-05
picking,5,8.080416303047933e-05
rode,5,8.080416303047933e-05
vinyl,5,8.080416303047933e-05
tim,5,8.080416303047933e-05
rise,5,8.080416303047933e-05
shattered,5,8.080416303047933e-05
hop,5,8.080416303047933e-05
bells,5,8.080416303047933e-05
undone,5,8.080416303047933e-05
wearing,5,8.080416303047933e-05
violets,5,8.080416303047933e-05
record,5,8.080416303047933e-05
race,5,8.080416303047933e-05
wantin,5,8.080416303047933e-05
interstate,5,8.080416303047933e-05
haha,5,8.080416303047933e-05
listenin,5,8.080416303047933e-05
laughed,5,8.080416303047933e-05
lisa,5,8.080416303047933e-05
carpet,5,8.080416303047933e-05
repeating,5,8.080416303047933e-05
whipped,5,8.080416303047933e-05
screamin,5,8.080416303047933e-05
healer,5,8.080416303047933e-05
baptized,5,8.080416303047933e-05
whiskeys,5,8.080416303047933e-05
law,5,8.080416303047933e-05
whisper,5,8.080416303047933e-05
tuesday,5,8.080416303047933e-05
scene,5,8.080416303047933e-05
trade,5,8.080416303047933e-05
hates,5,8.080416303047933e-05
pro,5,8.080416303047933e-05
wet,5,8.080416303047933e-05
vacation,5,8.080416303047933e-05
rebound,5,8.080416303047933e-05
campfire,5,8.080416303047933e-05
local,5,8.080416303047933e-05
candles,5,8.080416303047933e-05
bathroom,5,8.080416303047933e-05
rednecker,5,8.080416303047933e-05
lasts,5,8.080416303047933e-05
plenty,5,8.080416303047933e-05
playlist,5,8.080416303047933e-05
wheel,5,8.080416303047933e-05
lake,5,8.080416303047933e-05
saving,5,8.080416303047933e-05
barefoot,5,8.080416303047933e-05
cards,5,8.080416303047933e-05
poor,5,8.080416303047933e-05
heartbeats,5,8.080416303047933e-05
lifes,5,8.080416303047933e-05
learning,5,8.080416303047933e-05
lifts,5,8.080416303047933e-05
learnin,5,8.080416303047933e-05
hardest,5,8.080416303047933e-05
backseat,5,8.080416303047933e-05
ceiling,5,8.080416303047933e-05
send,5,8.080416303047933e-05
senorita,5,8.080416303047933e-05
bodys,5,8.080416303047933e-05
vegas,5,8.080416303047933e-05
tone,5,8.080416303047933e-05
bubbles,5,8.080416303047933e-05
rides,5,8.080416303047933e-05
knocking,5,8.080416303047933e-05
knocked,5,8.080416303047933e-05
lifetime,5,8.080416303047933e-05
johnny,5,8.080416303047933e-05
walmart,5,8.080416303047933e-05
cd,5,8.080416303047933e-05
tore,5,8.080416303047933e-05
league,5,8.080416303047933e-05
ups,5,8.080416303047933e-05
boogie,5,8.080416303047933e-05
tune,5,8.080416303047933e-05
lays,5,8.080416303047933e-05
bags,5,8.080416303047933e-05
ruin,5,8.080416303047933e-05
rainin,5,8.080416303047933e-05
searchin,5,8.080416303047933e-05
betty,5,8.080416303047933e-05
jet,5,8.080416303047933e-05
grey,5,8.080416303047933e-05
beating,5,8.080416303047933e-05
built,5,8.080416303047933e-05
mansion,5,8.080416303047933e-05
rainbow,5,8.080416303047933e-05
self,5,8.080416303047933e-05
decisions,5,8.080416303047933e-05
circle,5,8.080416303047933e-05
covers,5,8.080416303047933e-05
eyed,5,8.080416303047933e-05
sneaking,5,8.080416303047933e-05
soaking,5,8.080416303047933e-05
soda,5,8.080416303047933e-05
countin,5,8.080416303047933e-05
aisle,5,8.080416303047933e-05
escape,5,8.080416303047933e-05
mistake,5,8.080416303047933e-05
page,5,8.080416303047933e-05
wondered,5,8.080416303047933e-05
packs,5,8.080416303047933e-05
packed,5,8.080416303047933e-05
owe,5,8.080416303047933e-05
sorrys,5,8.080416303047933e-05
elses,5,8.080416303047933e-05
soundtrack,5,8.080416303047933e-05
overrated,5,8.080416303047933e-05
age,5,8.080416303047933e-05
american,5,8.080416303047933e-05
corona,5,8.080416303047933e-05
mcgraw,5,8.080416303047933e-05
passed,5,8.080416303047933e-05
coldest,5,8.080416303047933e-05
flames,5,8.080416303047933e-05
sisters,5,8.080416303047933e-05
wishing,5,8.080416303047933e-05
passion,5,8.080416303047933e-05
meets,5,8.080416303047933e-05
fishing,5,8.080416303047933e-05
passin,5,8.080416303047933e-05
apple,5,8.080416303047933e-05
cops,5,8.080416303047933e-05
comfort,5,8.080416303047933e-05
test,5,8.080416303047933e-05
female,5,8.080416303047933e-05
parked,5,8.080416303047933e-05
father,5,8.080416303047933e-05
convinced,5,8.080416303047933e-05
cookin,5,8.080416303047933e-05
cop,5,8.080416303047933e-05
special,5,8.080416303047933e-05
mona,5,8.080416303047933e-05
dusk,5,8.080416303047933e-05
diamonds,5,8.080416303047933e-05
sundress,5,8.080416303047933e-05
muddy,5,8.080416303047933e-05
mе,5,8.080416303047933e-05
ohhhhhh,5,8.080416303047933e-05
distance,5,8.080416303047933e-05
dirty,5,8.080416303047933e-05
york,5,8.080416303047933e-05
diane,5,8.080416303047933e-05
dawn,5,8.080416303047933e-05
dumb,5,8.080416303047933e-05
stops,5,8.080416303047933e-05
dial,5,8.080416303047933e-05
needle,5,8.080416303047933e-05
obo,5,8.080416303047933e-05
yous,5,8.080416303047933e-05
nerve,5,8.080416303047933e-05
december,5,8.080416303047933e-05
delta,5,8.080416303047933e-05
suns,5,8.080416303047933e-05
ole,5,8.080416303047933e-05
doubles,5,8.080416303047933e-05
7500,5,8.080416303047933e-05
cries,5,8.080416303047933e-05
spill,5,8.080416303047933e-05
monsters,5,8.080416303047933e-05
drowns,5,8.080416303047933e-05
spotlight,5,8.080416303047933e-05
crossed,5,8.080416303047933e-05
crowds,5,8.080416303047933e-05
moonshine,5,8.080416303047933e-05
sweetheart,5,8.080416303047933e-05
drifters,5,8.080416303047933e-05
dreamers,5,8.080416303047933e-05
stairs,5,8.080416303047933e-05
opened,5,8.080416303047933e-05
motion,5,8.080416303047933e-05
standards,5,8.080416303047933e-05
writin,5,8.080416303047933e-05
cure,5,8.080416303047933e-05
meaning,5,8.080416303047933e-05
sons,5,8.080416303047933e-05
frame,5,8.080416303047933e-05
shrink,5,8.080416303047933e-05
flying,5,8.080416303047933e-05
clue,5,8.080416303047933e-05
shoulders,5,8.080416303047933e-05
paycheck,5,8.080416303047933e-05
closes,5,8.080416303047933e-05
fools,5,8.080416303047933e-05
silver,5,8.080416303047933e-05
cloud,5,8.080416303047933e-05
closing,5,8.080416303047933e-05
ford,5,8.080416303047933e-05
closure,5,8.080416303047933e-05
forgiveness,5,8.080416303047933e-05
peel,5,8.080416303047933e-05
legend,4,6.464333042438346e-05
unsaid,4,6.464333042438346e-05
waving,4,6.464333042438346e-05
opens,4,6.464333042438346e-05
riot,4,6.464333042438346e-05
rip,4,6.464333042438346e-05
rita,4,6.464333042438346e-05
acres,4,6.464333042438346e-05
unframeable,4,6.464333042438346e-05
hood,4,6.464333042438346e-05
acre,4,6.464333042438346e-05
average,4,6.464333042438346e-05
hook,4,6.464333042438346e-05
lemons,4,6.464333042438346e-05
fortune,4,6.464333042438346e-05
untamable,4,6.464333042438346e-05
stadium,4,6.464333042438346e-05
bent,4,6.464333042438346e-05
press,4,6.464333042438346e-05
ship,4,6.464333042438346e-05
stare,4,6.464333042438346e-05
preacher,4,6.464333042438346e-05
90,4,6.464333042438346e-05
laying,4,6.464333042438346e-05
drama,4,6.464333042438346e-05
hungover,4,6.464333042438346e-05
upper,4,6.464333042438346e-05
humming,4,6.464333042438346e-05
leaning,4,6.464333042438346e-05
lesson,4,6.464333042438346e-05
beneath,4,6.464333042438346e-05
drawer,4,6.464333042438346e-05
rid,4,6.464333042438346e-05
choir,4,6.464333042438346e-05
wrist,4,6.464333042438346e-05
showing,4,6.464333042438346e-05
unwound,4,6.464333042438346e-05
dreamed,4,6.464333042438346e-05
choice,4,6.464333042438346e-05
sweetest,4,6.464333042438346e-05
spring,4,6.464333042438346e-05
silverado,4,6.464333042438346e-05
riverside,4,6.464333042438346e-05
hid,4,6.464333042438346e-05
roller,4,6.464333042438346e-05
sides,4,6.464333042438346e-05
rolls,4,6.464333042438346e-05
eden,4,6.464333042438346e-05
crazys,4,6.464333042438346e-05
effort,4,6.464333042438346e-05
crawl,4,6.464333042438346e-05
souls,4,6.464333042438346e-05
lifetimes,4,6.464333042438346e-05
adam,4,6.464333042438346e-05
worn,4,6.464333042438346e-05
buck,4,6.464333042438346e-05
ending,4,6.464333042438346e-05
lifting,4,6.464333042438346e-05
rough,4,6.464333042438346e-05
lighter,4,6.464333042438346e-05
lightin,4,6.464333042438346e-05
crank,4,6.464333042438346e-05
footprints,4,6.464333042438346e-05
ease,4,6.464333042438346e-05
bronco,4,6.464333042438346e-05
rolled,4,6.464333042438346e-05
climbed,4,6.464333042438346e-05
splash,4,6.464333042438346e-05
dove,4,6.464333042438346e-05
wound,4,6.464333042438346e-05
willing,4,6.464333042438346e-05
forgettin,4,6.464333042438346e-05
cried,4,6.464333042438346e-05
crickets,4,6.464333042438346e-05
woulda,4,6.464333042438346e-05
rockstars,4,6.464333042438346e-05
dyin,4,6.464333042438346e-05
goodnight,4,6.464333042438346e-05
moments,4,6.464333042438346e-05
brings,4,6.464333042438346e-05
rodeo,4,6.464333042438346e-05
early,4,6.464333042438346e-05
levy,4,6.464333042438346e-05
spinnin,4,6.464333042438346e-05
supper,4,6.464333042438346e-05
upstairs,4,6.464333042438346e-05
walls,4,6.464333042438346e-05
boats,4,6.464333042438346e-05
phase,4,6.464333042438346e-05
daylight,4,6.464333042438346e-05
vie,4,6.464333042438346e-05
dawned,4,6.464333042438346e-05
jones,4,6.464333042438346e-05
jokes,4,6.464333042438346e-05
store,4,6.464333042438346e-05
fuse,4,6.464333042438346e-05
dice,4,6.464333042438346e-05
bitchin,4,6.464333042438346e-05
stoplight,4,6.464333042438346e-05
daughters,4,6.464333042438346e-05
needing,4,6.464333042438346e-05
needin,4,6.464333042438346e-05
bitty,4,6.464333042438346e-05
bitter,4,6.464333042438346e-05
bite,4,6.464333042438346e-05
bomb,4,6.464333042438346e-05
dashboard,4,6.464333042438346e-05
devils,4,6.464333042438346e-05
atlanta,4,6.464333042438346e-05
blanket,4,6.464333042438346e-05
november,4,6.464333042438346e-05
killing,4,6.464333042438346e-05
pulling,4,6.464333042438346e-05
nightlife,4,6.464333042438346e-05
decide,4,6.464333042438346e-05
deere,4,6.464333042438346e-05
stressed,4,6.464333042438346e-05
punch,4,6.464333042438346e-05
12,4,6.464333042438346e-05
fuckin,4,6.464333042438346e-05
mango,4,6.464333042438346e-05
purse,4,6.464333042438346e-05
denier,4,6.464333042438346e-05
denver,4,6.464333042438346e-05
neurotic,4,6.464333042438346e-05
puts,4,6.464333042438346e-05
blessings,4,6.464333042438346e-05
notice,4,6.464333042438346e-05
virgin,4,6.464333042438346e-05
waking,4,6.464333042438346e-05
bone,4,6.464333042438346e-05
difficult,4,6.464333042438346e-05
liked,4,6.464333042438346e-05
relax,4,6.464333042438346e-05
innocent,4,6.464333042438346e-05
